First_pokemon_id,Type 1_first,Type 2_first,Second_pokemon_id,Type 1_second,Type 2_second,Height_diff,Weight_diff,Experience_diff,Total_stats_diff,Generation_diff,Legendary_diff,Winner
750,16,8,530,8,12,-14,-1021,-79,-77,2,0,530
332,16,15,624,8,12,4,1185,90,127,-2,0,332
515,12,12,683,2,12,1,10,10,30,-1,0,515
44,6,12,503,13,1,-2,-416,2,5,-3,0,44
292,0,12,264,6,12,-14,-1865,-189,-375,1,-1,264
297,9,12,97,13,12,-7,-260,-131,-280,2,0,97
139,12,12,516,10,15,-10,-1944,-69,-45,-3,0,139
335,5,14,780,8,9,-9,-598,-110,-194,-3,0,780
60,17,12,476,12,12,-4,-137,-104,-160,-3,0,476
48,13,7,435,9,10,-6,-2550,-77,-70,-3,0,48
442,12,7,594,5,12,-9,-380,-93,-160,-1,0,442
318,12,12,722,6,12,2,69,-13,-67,-3,0,722
434,9,12,626,17,15,4,805,71,50,-1,0,434
114,10,12,651,0,16,0,120,-24,-70,-4,0,651
95,17,11,22,12,7,6,900,44,126,0,0,22
524,10,7,207,9,12,17,407,143,330,2,0,524
209,0,7,18,0,13,6,280,6,185,1,0,209
368,12,12,555,9,12,7,322,98,150,-2,0,368
354,6,10,603,0,9,7,1995,-64,-40,-2,0,603
453,9,13,668,14,12,-1,-200,62,30,-1,0,453
416,11,12,541,16,2,-36,-5080,-45,-100,-1,0,541
563,17,12,438,6,5,3,396,-2,-6,1,0,438
773,3,4,527,14,5,-14,-498,-82,-87,2,0,773
201,15,12,548,17,12,8,349,-72,-70,-2,0,548
654,17,8,292,0,12,5,215,-5,130,2,0,292
506,9,12,383,17,12,-48,-1350,-30,-86,1,0,383
98,17,12,124,12,12,-19,-760,-111,-185,0,0,124
2,9,13,53,0,9,0,-165,0,0,0,0,2
136,6,12,591,12,12,2,135,-217,50,-4,0,136
584,15,12,62,5,12,-1,-100,-5,-25,4,0,62
513,1,11,737,6,12,-4,-475,2,3,-2,0,513
85,6,12,325,12,12,11,840,123,240,-2,0,85
471,17,10,25,12,12,6,264,115,222,3,0,25
475,12,12,450,3,12,-5,-250,-57,-13,0,0,475
175,17,12,475,12,12,19,833,169,180,-2,0,475
760,15,17,82,15,10,3,-90,38,110,5,0,760
215,17,14,253,12,12,14,470,-8,-25,0,0,253
262,12,12,744,5,1,-6,-892,435,45,-4,0,744
434,9,12,382,17,12,5,896,102,205,1,0,434
591,12,12,237,6,12,4,-40,340,195,3,0,591
403,17,12,100,8,13,4,269,108,175,2,0,100
61,17,12,70,14,12,4,201,35,100,0,0,70
220,0,12,518,3,12,-12,-1314,-185,-250,-2,0,518
391,9,7,743,5,12,14,920,91,112,-3,0,391
376,10,14,688,12,12,-11,-731,-112,-190,-2,0,688
184,13,7,305,14,4,10,548,144,257,-1,0,184
167,9,12,524,10,7,-11,-361,-115,-192,-2,0,524
456,15,16,753,4,12,3,565,2,9,-2,0,456
176,12,12,306,14,4,-8,-424,-190,-303,-1,0,306
654,17,8,404,17,12,-6,104,-103,-150,2,0,404
764,17,12,64,6,12,6,163,30,150,5,0,64
635,12,12,755,4,12,1,40,97,129,-1,0,635
730,12,7,93,12,7,-15,-835,-109,-182,5,0,93
39,13,12,652,9,13,7,185,69,71,-4,0,39
584,15,12,292,0,12,-3,65,-16,75,2,0,292
115,5,12,761,13,17,10,425,95,135,-5,0,115
424,10,12,40,13,10,21,8880,75,165,2,1,424
523,11,12,487,15,12,3,109,126,235,0,0,487
366,2,7,99,17,11,-4,-1119,-12,-35,2,0,366
270,14,7,127,17,12,40,1910,152,240,1,1,270
67,17,12,191,4,7,4,168,-7,-20,-1,0,67
767,15,2,379,15,9,-7,-344,-101,-133,3,0,767
219,12,14,701,15,5,-4,-2185,-102,-125,-3,-1,701
472,12,12,117,12,12,0,-452,92,97,3,0,472
49,9,13,48,13,7,-11,-496,-95,-135,0,0,48
122,12,12,687,1,16,-5,-354,223,-40,-4,0,687
522,9,12,376,10,14,5,40,124,225,1,0,522
448,0,12,424,10,12,-25,-9245,-168,-286,1,-1,424
465,3,12,400,11,17,-7,-837,-2,-5,1,0,465
53,0,9,157,11,7,-7,-259,-119,-175,0,-1,157
527,14,5,644,11,12,12,463,172,213,-1,0,527
21,12,7,161,2,12,-37,-147,-97,-169,0,0,161
111,9,14,725,17,12,1,-45,2,11,-5,0,725
708,2,3,422,17,12,-16,-70,4,10,2,0,422
158,3,7,315,0,10,11,471,208,314,-2,1,158
525,11,10,665,3,12,13,2690,97,125,-1,0,525
250,17,2,305,14,4,10,1318,146,262,-1,0,305
519,6,12,521,0,7,-3,165,63,25,0,0,521
577,14,12,405,17,15,-4,-1,-112,-193,2,0,405
447,0,12,548,17,12,-1,-9,-177,-286,0,0,548
465,3,12,279,6,5,-15,-481,-97,-125,1,0,465
605,0,13,112,9,14,-8,-615,-60,-160,4,0,112
648,12,9,544,12,12,-18,-3275,-136,-195,1,-1,544
167,9,12,610,9,12,-2,-99,-104,-162,-3,0,610
40,13,10,578,14,12,3,15,57,18,-4,0,40
70,14,12,171,6,12,4,375,-2,-5,-1,0,70
370,15,14,800,6,17,-7,-270,-109,-160,-3,-1,800
283,17,10,74,5,12,0,114,99,130,2,0,283
43,6,12,463,0,7,3,44,11,55,-3,0,463
383,17,12,595,5,12,48,750,-38,35,-2,0,383
758,1,14,668,14,12,5,125,-1,-3,1,0,758
724,6,14,296,17,9,0,-160,24,54,3,0,724
584,15,12,542,17,2,-38,-3180,-250,-400,1,-1,542
50,9,13,266,15,10,2,-634,78,95,-1,0,266
595,5,12,383,17,12,-48,-750,38,-35,2,0,383
415,15,12,672,2,12,11,2120,197,260,-2,1,672
171,6,12,190,4,12,6,175,93,160,0,0,171
208,9,12,21,12,7,5,67,99,174,1,0,21
639,14,12,130,17,12,-5,-335,-10,-50,4,0,130
639,14,12,452,9,13,1,-2,2,10,1,0,452
344,0,12,769,15,11,-7,-75,79,38,-3,0,344
635,12,12,48,13,7,-11,-475,6,15,4,0,635
376,10,14,193,14,7,-10,65,-105,-170,1,0,193
399,11,17,237,6,12,1,45,8,40,1,0,399
34,10,12,363,9,12,6,-218,91,115,-2,0,34
745,12,12,671,8,6,2,-63,-69,-48,1,0,671
6,6,12,542,17,2,-31,-3170,-164,-275,-3,-1,542
83,15,10,604,0,13,10,2947,171,235,-4,0,83
649,3,7,186,17,3,-8,-175,-11,-32,3,0,649
195,3,12,627,17,15,-4,-677,-45,-130,-3,0,195
614,10,1,687,1,16,-1,263,62,29,0,0,614
264,6,12,136,6,12,8,1535,88,85,1,1,264
267,15,10,129,17,12,-1,1130,-14,-40,1,0,129
1,9,13,227,4,12,-7,-418,-94,-132,-1,0,227
766,3,12,623,14,7,-4,70,-4,-9,1,0,766
153,15,17,462,0,7,4,172,25,71,-3,0,153
391,9,7,418,2,14,6,600,-109,-140,0,-1,418
220,0,12,371,15,14,-6,-1468,-103,-150,-1,0,371
77,9,13,588,14,7,1,-41,-12,-35,-4,0,588
741,9,12,559,6,5,-1,-245,-76,-68,1,0,559
621,1,5,261,12,12,-6,-637,-102,-142,3,0,261
519,6,12,476,12,12,4,347,75,60,0,0,476
87,17,14,612,10,1,9,633,114,198,-4,0,612
628,15,7,385,12,12,-5,-125,-83,-39,2,0,628
439,17,12,140,17,12,-5,-48,23,114,3,0,439
700,16,5,281,17,12,17,2424,199,270,2,1,700
291,0,7,669,8,6,7,253,123,120,-2,0,291
366,2,7,723,6,12,1,61,29,81,-3,0,366
168,9,12,41,4,12,6,83,29,82,1,0,168
151,15,17,321,5,12,0,-514,126,258,-2,0,151
659,9,16,77,9,13,-4,124,-76,-85,4,0,659
654,17,8,364,9,1,-1,-444,-99,-140,2,0,364
264,6,12,595,5,12,7,1110,34,75,-3,1,264
43,6,12,660,9,16,-4,-1001,-111,-190,-4,0,660
663,16,12,76,9,13,-1,770,174,220,4,0,663
383,17,12,689,12,7,57,1515,119,190,-2,0,383
136,6,12,6,6,12,2,255,31,90,0,0,136
711,2,11,548,17,12,26,3219,81,180,1,1,711
166,14,12,666,3,12,-17,-765,38,85,-4,0,166
306,14,4,729,12,10,6,60,85,95,-3,0,306
510,9,11,102,8,13,-5,100,-158,-166,3,0,102
759,15,17,112,9,14,-15,-890,-125,-214,5,0,112
250,17,2,631,13,12,-1,447,77,66,-3,0,250
661,16,12,699,0,6,-13,-250,-188,-250,0,0,699
326,12,12,446,12,17,1,11,-4,-30,-1,0,446
542,17,2,678,0,12,38,3283,245,375,-1,1,542
780,8,9,182,0,13,10,625,116,224,4,0,780
572,9,12,489,12,12,5,61,64,278,1,0,572
475,12,12,772,5,7,-4,-160,-105,-150,-2,0,772
637,14,12,593,5,12,1,55,76,85,0,0,637
163,14,12,175,17,12,-3,332,67,150,-1,1,163
476,12,12,647,12,9,6,138,101,145,-1,0,476
417,16,12,396,11,12,12,1882,201,280,0,1,396
683,2,12,554,14,6,12,1350,-100,-115,0,-1,554
170,6,12,7,6,7,-12,-826,-178,-225,1,0,7
455,15,12,560,6,5,0,-475,-65,-33,-1,0,560
400,11,17,685,10,8,-17,-2424,-25,-73,-2,0,685
30,13,12,250,17,2,17,-870,-86,-102,-1,0,250
652,9,13,317,0,8,-6,-2,-24,58,2,0,317
667,14,12,514,3,16,-7,-1710,-174,-200,1,0,514
448,0,12,553,12,12,-22,-2945,-190,-336,0,-1,553
602,0,9,771,4,12,-5,-162,-51,-145,-1,0,771
531,11,8,400,11,17,2,-610,24,70,1,0,531
287,12,12,316,0,7,-4,55,-104,-216,0,0,316
338,3,12,255,12,12,-6,-428,-29,45,1,0,255
283,17,10,678,0,12,11,742,180,230,-2,0,283
320,12,12,664,3,12,13,837,166,215,-2,0,320
540,14,12,273,9,12,-2,-47,199,270,1,1,540
294,17,9,634,12,12,1,-32,-16,-80,-2,0,634
331,16,15,576,17,12,-6,310,-108,-168,-2,0,576
403,17,12,789,11,12,7,-725,109,181,-3,0,403
82,15,10,593,5,12,4,925,76,85,-4,0,593
725,17,12,357,14,12,-4,-236,-3,-16,3,0,725
14,0,12,158,3,7,-13,-497,-222,-385,0,-1,158
481,12,12,543,6,16,-7,-3862,-112,-148,0,-1,481
555,9,12,691,1,7,1,-9,-12,-62,0,0,555
89,3,16,264,6,12,-18,-1920,-196,-255,-1,-1,264
191,4,7,5,6,12,0,-53,80,96,1,0,5
506,9,12,151,15,17,4,-80,-14,-41,3,0,151
634,12,12,407,2,12,-2,-363,0,0,2,0,634
393,1,12,18,0,13,6,370,91,260,2,0,393
42,4,12,204,9,7,7,390,98,143,-1,0,204
105,14,12,601,0,9,7,299,4,18,-4,0,601
386,8,12,207,9,12,3,5,23,115,1,0,386
448,0,12,522,9,12,0,0,-50,-141,0,0,522
759,15,17,124,12,12,-17,-490,-111,-184,5,0,124
140,17,12,162,2,7,-13,-2000,-230,-400,0,0,162
79,17,13,689,12,7,4,350,-3,-15,-4,0,79
168,9,12,613,10,1,2,-176,19,54,-3,0,613
372,17,10,214,1,7,-1,-2,-23,-117,1,0,214
571,9,12,678,0,12,2,28,2,11,0,0,571
100,8,13,229,0,16,-5,-1179,-113,-190,-1,0,229
578,14,12,271,6,7,-27,-1385,-136,-193,3,-1,271
612,10,1,180,0,7,-3,44,5,27,3,0,612
417,16,12,415,15,12,2,-250,0,0,0,0,415
377,10,14,27,12,7,12,1060,123,238,2,0,377
94,17,12,82,15,10,1,-150,-72,-65,0,0,94
762,13,2,256,5,12,11,605,131,284,4,0,762
263,3,12,391,9,7,-1,780,100,120,-1,1,263
600,5,12,688,12,12,-2,-436,-9,-25,0,0,600
588,14,7,570,1,12,-2,-270,-7,-21,0,0,570
405,17,15,529,15,16,-4,-3166,-14,-40,-1,0,405
721,9,5,133,0,7,1,340,139,30,5,0,133
94,17,12,638,14,12,-4,460,-156,-165,-4,0,638
156,12,12,517,9,12,1,3314,2,5,-3,0,517
663,16,12,384,12,12,3,802,87,100,2,0,663
67,17,12,733,0,12,7,175,95,185,-5,0,67
650,0,12,569,1,12,1,-42,7,34,0,0,569
28,12,7,371,15,14,0,-1160,-6,2,-2,0,28
473,8,7,53,0,9,-6,-283,-72,-57,3,0,473
772,5,7,226,4,12,2,137,115,200,4,0,772
403,17,12,702,9,5,-3,-1730,-91,-95,-2,-1,702
761,13,17,156,12,12,-16,-4527,-125,-220,5,0,156
636,14,12,376,10,14,-1,-157,-2,-10,2,0,376
581,12,7,29,13,12,-8,221,162,200,4,0,581
226,4,12,203,9,7,2,73,10,50,0,0,203
285,1,12,760,15,17,-8,-824,-119,-280,-3,0,760
26,12,12,694,0,16,4,-145,-24,-71,-4,0,694
575,17,12,659,9,16,0,-53,2,11,0,0,659
663,16,12,462,0,7,-3,577,86,96,1,0,663
347,13,12,179,12,7,1,392,5,25,1,0,179
568,12,12,695,1,2,4,437,165,200,0,0,568
320,12,12,587,14,7,11,819,156,177,-2,0,587
174,17,12,255,12,12,-1,-330,54,155,0,0,255
538,14,12,664,3,12,1,0,206,305,-1,1,538
623,14,7,127,17,12,2,-110,18,50,4,0,623
69,14,12,178,12,7,2,-17,10,48,-1,0,69
92,12,7,232,0,5,-1,-148,-113,-190,-1,0,232
450,3,12,136,6,12,-4,-140,-46,-132,3,0,136
740,4,12,364,9,1,-2,-674,82,77,3,0,740
793,4,12,652,9,13,28,2140,247,386,1,1,793
281,17,12,597,17,10,-4,-94,-72,-74,-2,0,597
539,14,12,422,17,12,-42,-3517,-41,-90,1,0,422
763,17,12,581,12,7,-7,-207,-154,-158,1,0,581
366,2,7,286,1,12,1,-164,25,70,0,0,366
175,17,12,213,1,12,13,618,55,5,0,0,175
645,11,12,662,16,12,5,-100,-16,-45,0,0,645
596,17,12,74,5,12,-10,-660,-83,-111,4,0,596
774,15,4,448,0,12,-7,-198,-34,116,2,0,448
439,17,12,7,6,7,-13,-853,-177,-220,3,0,7
42,4,12,572,9,12,2,95,43,-15,-4,0,572
364,9,1,393,1,12,1,304,3,10,0,0,393
593,5,12,743,5,12,0,45,-9,-43,-1,0,743
610,9,12,329,16,4,5,48,35,100,2,0,610
223,10,7,529,15,16,-3,-2752,-98,-95,-2,0,223
126,17,12,246,16,7,-13,-425,-104,-170,-1,0,246
700,16,5,654,17,8,9,2170,194,245,0,1,654
283,17,10,672,2,12,9,639,177,215,-2,0,283
380,15,0,111,9,14,3,100,6,30,2,0,380
741,9,12,416,11,12,-9,-1440,-191,-230,3,-1,741
446,12,17,779,8,9,6,245,82,101,-2,0,779
508,17,12,133,0,7,-3,-320,61,-40,3,0,133
549,17,12,305,14,4,-5,-188,173,322,1,0,549
378,15,9,352,17,12,-135,-3742,-104,-145,0,0,352
389,8,12,302,17,7,2,55,5,25,0,0,302
740,4,12,329,16,4,5,-15,115,172,3,0,740
436,6,12,315,0,10,0,7,9,43,1,0,436
456,15,16,93,12,7,-13,-282,-95,-110,3,0,93
682,5,12,403,17,12,-3,85,9,25,2,0,682
560,6,5,577,14,12,10,1267,180,236,0,0,560
16,0,7,336,5,14,-2,5,34,-15,-2,0,336
237,6,12,214,1,7,2,329,-31,-155,0,0,214
208,9,12,615,6,12,2,-290,86,110,-3,0,615
484,13,1,170,6,12,5,301,106,170,2,0,484
793,4,12,5,6,12,24,2065,244,371,5,1,793
49,9,13,169,9,12,-13,-951,-172,-205,-1,0,169
163,14,12,570,1,12,9,845,150,234,-4,1,570
117,12,12,316,0,7,4,535,-83,-71,-2,0,316
796,15,4,258,11,14,3,28,209,295,4,1,258
436,6,12,469,9,12,0,-31,-96,-141,0,0,469
576,17,12,790,11,12,-10,-4760,-6,-16,-1,0,576
349,17,1,790,11,12,-2,-4162,-19,-54,-3,0,349
318,12,12,614,10,1,-9,-800,-186,-279,-2,0,614
102,8,13,332,16,15,6,-795,74,70,-2,0,102
426,2,7,118,13,12,64,2055,238,340,2,1,426
271,6,7,85,6,12,21,1040,131,180,1,1,85
102,8,13,685,10,8,-13,-2895,56,17,-4,0,685
312,12,12,153,15,17,-5,-165,-117,-215,2,0,153
487,15,12,112,9,14,-15,-1050,-128,-230,3,0,112
182,0,13,746,14,12,2,50,-21,-105,-4,0,746
640,14,12,571,9,12,0,-25,67,54,0,0,571
520,4,7,753,4,12,13,375,177,204,-2,0,520
490,12,7,789,11,12,-5,-976,83,107,-2,0,490
575,17,12,364,9,1,-7,-639,-103,-159,2,0,575
111,9,14,484,13,1,-6,-355,-103,-154,-3,0,484
769,15,11,397,11,12,-2,-2313,-96,-118,3,0,397
662,16,12,658,0,3,-2,367,-11,-32,0,0,658
178,12,7,339,3,12,-8,-190,-114,-213,-1,0,339
65,6,12,733,0,12,16,1525,154,355,-5,0,65
593,5,12,105,14,12,-4,-199,-5,-23,4,0,105
707,2,6,422,17,12,-13,-220,4,10,2,0,422
697,1,2,550,1,12,3,1095,0,0,1,-1,550
139,12,12,540,14,12,11,881,-89,-90,-3,-1,540
761,13,17,361,10,2,-6,-80,-55,-20,3,0,361
490,12,7,653,9,13,-1,-86,-18,-53,-1,0,490
561,17,12,202,17,12,-6,-280,-163,-192,3,0,202
568,12,12,489,12,12,6,366,115,280,1,0,568
245,17,7,448,0,12,11,1945,36,81,-2,0,245
608,9,4,750,16,8,-1,21,11,32,-1,0,750
124,12,12,416,11,12,4,-950,-89,-90,-2,-1,124
293,0,13,773,3,4,10,294,22,-46,-3,0,773
211,17,10,15,0,12,7,651,79,225,1,0,211
391,9,7,562,17,12,12,755,16,47,-2,0,562
443,12,7,415,15,12,-11,-2145,-142,-240,1,-1,443
158,3,7,404,17,12,-2,300,91,95,-2,1,158
400,11,17,697,1,2,-7,-724,-126,-190,-2,0,697
505,13,5,772,5,7,5,229,-3,-10,-2,0,772
203,9,7,435,9,10,-18,-3095,-186,-275,-2,0,203
80,17,13,629,15,7,2,230,3,-52,-4,0,629
148,6,12,412,16,14,-3,-1775,37,105,-2,0,148
658,0,3,58,12,12,4,101,107,182,4,0,658
658,0,3,27,12,7,5,123,113,210,4,0,658
768,15,2,526,12,12,16,2360,-59,-14,2,0,526
116,5,12,637,14,12,7,322,22,65,-4,0,116
549,17,12,726,17,12,-3,-95,128,195,-2,0,549
657,0,3,667,14,12,-4,-84,-3,-16,0,0,657
255,12,12,199,17,4,8,495,0,0,0,0,255
285,1,12,381,15,0,-10,-546,-117,-275,0,0,381
219,12,14,306,14,4,-1,-69,-74,-63,-1,0,219
478,8,12,133,0,7,-6,-516,73,-5,3,0,133
343,0,12,749,16,8,-1,157,86,75,-3,0,749
160,2,12,105,14,12,8,-291,-6,-28,0,0,160
564,12,12,480,12,12,0,77,-11,-55,1,0,480
184,13,7,755,4,12,14,715,173,194,-4,0,184
153,15,17,750,16,8,5,360,16,47,-5,0,153
40,13,10,202,17,12,3,281,2,5,-1,0,40
134,11,14,562,17,12,6,161,14,42,-4,0,134
464,0,7,523,11,12,4,126,-18,-51,0,0,523
185,17,3,228,17,13,0,81,-22,-100,0,0,228
281,17,12,604,0,13,0,23,10,50,-2,0,604
318,12,12,689,12,7,1,58,-22,-110,-2,0,689
174,17,12,44,6,12,0,51,-35,-100,1,0,44
646,11,12,680,10,3,6,465,76,64,0,0,646
275,9,12,470,17,12,14,459,174,205,-1,0,275
542,17,2,288,12,12,37,3035,159,260,1,1,288
343,0,12,651,0,16,-3,-153,-22,-95,-2,0,651
212,14,12,567,12,12,0,118,54,155,-3,0,212
204,9,7,387,8,12,-5,-115,-40,-115,-1,0,204
296,17,9,588,14,7,6,445,67,55,-2,0,588
89,3,16,721,9,5,-13,-840,-174,-205,-5,0,721
657,0,3,405,17,15,-9,-228,-106,-166,2,0,657
200,17,4,313,12,12,-6,-180,35,-20,-1,0,313
758,1,14,282,17,10,8,190,27,77,3,0,758
11,17,12,288,12,12,5,-100,-5,-15,-2,0,288
415,15,12,472,12,12,5,2097,92,98,-1,1,472
70,14,12,744,5,1,-8,-795,-33,-95,-5,0,70
175,17,12,259,3,12,17,653,167,170,0,0,259
519,6,12,646,11,12,3,105,2,5,-1,0,519
657,0,3,371,15,14,-11,-1534,-97,-121,2,0,371
587,14,7,211,17,10,-10,-729,-86,-117,3,0,587
261,12,12,468,9,12,8,722,117,215,-2,0,261
800,6,17,216,8,12,10,1940,183,165,4,1,216
415,15,12,5,6,12,11,2215,199,271,2,1,5
428,16,14,396,11,12,-4,-157,210,300,0,1,428
308,0,17,408,2,12,-6,-1088,-93,-151,0,0,308
778,16,4,114,10,12,-8,-420,16,45,5,0,778
465,3,12,749,16,8,-4,19,77,80,-2,0,749
304,14,4,382,17,12,-2,-8,0,-2,0,0,382
728,12,12,31,3,12,0,-10,-65,-83,5,0,31
242,17,12,408,2,12,-5,-985,-87,-120,-1,0,242
219,12,14,28,12,7,3,35,4,13,1,0,28
223,10,7,711,2,11,-19,-2602,-211,-230,-3,-1,711
532,3,8,469,9,12,-2,-90,-4,-10,0,0,469
768,15,2,168,9,12,13,2542,40,116,4,0,768
484,13,1,376,10,14,5,165,108,179,1,0,484
437,6,5,470,17,12,6,157,77,80,0,0,437
315,0,10,133,0,7,-10,-505,-47,-234,2,0,133
316,0,7,113,10,12,4,55,96,136,2,0,316
434,9,12,243,17,12,2,685,-26,-75,2,0,243
632,1,12,549,17,12,4,111,-204,-270,1,0,549
559,6,5,483,13,1,6,363,80,89,1,0,483
599,5,12,253,12,12,7,230,-17,-50,3,0,253
29,13,12,131,17,14,9,-731,-124,-232,0,0,131
553,12,12,796,15,4,25,3112,54,120,-2,0,553
480,12,12,279,6,5,-14,-481,-177,-220,1,0,480
644,11,12,262,12,12,-11,-411,-547,-235,3,0,262
231,0,15,452,9,13,4,193,121,225,-2,0,452
792,7,2,27,12,7,12,830,135,273,5,0,792
509,17,7,208,9,12,2,565,-80,-80,2,0,208
98,17,12,523,11,12,-5,-219,-123,-220,-3,0,523
192,14,7,94,17,12,-9,-880,-1,-5,1,0,192
243,17,12,449,3,12,4,190,115,217,-2,0,449
415,15,12,226,4,12,11,2222,201,280,1,1,415
217,14,12,409,2,7,-10,-976,-152,-264,-1,0,409
344,0,12,200,17,4,-2,-108,-38,-20,1,0,344
282,17,10,36,13,12,-1,80,14,40,2,0,36
648,12,9,700,16,5,-2,-1575,-95,-105,0,-1,700
149,12,12,540,14,12,5,362,-182,-185,-3,-1,540
374,17,12,614,10,1,-9,-848,-172,-211,-2,0,614
581,12,7,371,15,14,0,-1250,59,48,2,0,581
79,17,13,560,6,5,-7,-1045,-171,-193,-4,0,79
227,4,12,406,17,12,8,400,42,120,-1,0,227
348,17,1,18,0,13,2,108,-11,100,2,0,348
241,17,15,262,12,12,-9,-418,-464,-160,0,0,262
247,1,6,624,8,12,1,93,5,27,-3,0,247
2,9,13,609,9,12,5,64,86,125,-4,0,2
597,17,10,442,12,7,5,150,85,139,1,0,442
570,1,12,453,9,13,2,230,-76,-69,1,0,570
619,0,15,375,17,1,-8,-183,-99,-143,2,0,375
174,17,12,212,14,12,2,-15,-42,-120,0,0,212
190,4,12,740,4,12,-8,-85,-199,-307,-4,0,740
202,17,12,685,10,8,-17,-2961,56,17,-3,0,685
160,2,12,438,6,5,6,-517,-180,-234,-3,0,438
282,17,10,79,17,13,-2,-175,75,70,2,0,79
6,6,12,256,5,12,4,-20,100,195,-1,0,6
791,7,2,399,11,17,-3,-315,-9,-45,3,0,791
711,2,11,166,14,12,26,3210,27,60,4,1,166
478,8,12,778,16,4,7,14,8,25,-2,0,478
587,14,7,358,14,12,-5,-694,-100,-157,2,0,358
406,17,12,160,2,12,-12,54,56,30,2,0,406
50,9,13,720,9,12,1,-204,-4,-10,-5,0,720
547,14,12,731,6,7,8,696,136,218,-2,0,547
229,0,16,469,9,12,13,1087,17,50,-2,0,469
99,17,11,190,4,12,12,1310,135,280,-1,0,99
719,9,12,467,17,12,-7,-245,-110,-182,2,0,467
108,17,12,174,17,12,2,350,24,70,-1,0,108
187,3,12,184,13,7,-15,-730,-200,-330,0,0,184
68,17,5,451,3,12,-1,120,-5,-13,-3,0,451
97,13,12,22,12,7,1,0,53,151,0,0,22
562,17,12,426,2,7,-62,-1820,-161,-267,2,-1,426
186,17,3,139,12,12,-2,-659,-11,-30,1,0,139
323,12,4,374,17,12,-4,-95,-24,-118,0,0,374
87,17,14,312,12,12,8,545,116,210,-2,0,312
676,11,12,720,9,12,19,2310,35,80,-1,0,720
627,17,15,625,8,12,-5,45,4,12,0,0,627
377,10,14,683,2,12,-1,-310,5,15,-2,0,377
55,0,13,339,3,12,0,-277,-8,-25,-2,0,339
622,1,5,52,0,9,8,246,114,203,4,0,622
586,15,12,11,17,12,7,2375,90,110,4,0,11
123,9,12,631,13,12,-9,-723,-79,-39,-4,0,631
624,8,12,148,6,12,-4,-235,-123,-222,4,0,148
44,6,12,323,12,4,9,179,139,315,-2,0,44
247,1,6,789,11,12,-4,-887,5,26,-4,0,247
553,12,12,19,0,13,22,2905,146,325,3,1,553
677,11,12,626,17,15,4,1315,109,130,0,0,626
596,17,12,639,14,12,2,35,1,4,0,0,596
644,11,12,480,12,12,-1,18,-1,-5,1,0,480
365,12,7,77,9,13,-6,-52,-75,-80,2,0,77
308,0,17,754,4,12,-3,-138,-108,-193,-3,0,754
48,13,7,6,6,12,5,360,17,50,0,0,48
283,17,10,36,13,12,7,619,113,170,2,0,283
416,11,12,445,12,12,13,1550,211,330,-1,1,416
692,1,7,640,14,12,6,315,49,140,0,0,692
657,0,3,723,6,12,-9,-139,-79,-90,-1,0,723
22,12,7,305,14,4,3,98,25,71,-2,0,22
793,4,12,130,17,12,22,1805,238,340,5,1,793
227,4,12,166,14,12,10,447,-112,-150,1,0,166
94,17,12,289,0,12,8,864,9,130,-2,0,94
599,5,12,505,13,5,0,111,-9,-25,1,0,505
452,9,13,105,14,12,-8,-312,-10,-48,3,0,452
416,11,12,120,10,15,8,600,192,235,2,1,416
765,3,12,732,6,7,-7,-185,-117,-210,0,0,732
254,12,12,395,14,12,8,572,111,205,-1,0,254
271,6,7,724,6,14,23,1600,66,146,-4,1,724
278,6,5,106,14,12,-7,-561,-27,-78,2,0,106
365,12,7,418,2,14,-10,-388,-208,-290,0,-1,418
130,17,12,509,17,7,-2,-305,-1,-5,-3,0,130
203,9,7,413,16,14,-12,-5495,-220,-350,-1,0,413
352,17,12,402,17,12,141,3455,106,155,0,0,352
32,3,12,638,14,12,-7,-140,-3,-5,-4,0,32
640,14,12,167,9,12,-3,16,66,52,3,0,167
493,2,10,275,9,12,-3,38,-95,-120,1,0,275
282,17,10,98,17,12,4,240,81,100,2,0,282
660,9,16,258,11,14,6,1040,110,184,3,0,660
363,9,12,333,16,15,-17,-3087,-172,-195,0,0,333
327,1,8,770,15,11,-22,-2140,29,-141,-3,0,770
145,12,12,301,12,7,-4,-133,-94,-105,-2,0,301
25,12,12,375,17,1,-8,-293,-113,-215,-2,0,25
681,5,12,504,13,5,2,-30,10,50,1,0,681
572,9,12,304,14,4,7,239,134,300,2,0,572
271,6,7,218,14,12,25,1705,164,275,0,1,271
56,10,12,656,17,12,-10,-308,-112,-205,-4,0,656
760,15,17,192,14,7,11,940,111,180,4,0,192
222,12,12,666,3,12,-6,-665,-87,-100,-3,0,666
76,9,13,101,8,13,-9,39,-82,-105,0,0,101
687,1,16,700,16,5,-5,-1800,-89,-90,0,-1,700
562,17,12,780,8,9,-7,-465,-21,-61,-1,0,562
386,8,12,232,0,5,-9,-517,-116,-205,1,0,232
790,11,12,490,12,7,15,5031,36,103,2,0,790
693,6,12,520,4,7,-1,200,-76,-61,1,0,520
624,8,12,599,5,12,-8,-540,-102,-162,0,0,624
264,6,12,374,17,12,15,1865,199,272,-1,1,264
74,5,12,96,13,12,6,405,77,80,0,0,74
744,5,1,452,9,13,19,1348,117,215,2,0,744
506,9,12,73,5,12,6,75,98,149,3,0,506
