Type 1_first,Type 2_first,Type 1_second,Type 2_second,Height_diff,Weight_diff,Experience_diff,Total_stats_diff,Generation_diff,Legendary_diff,Winner
17,12,17,7,-3,-42,-31,-88,-4,0,0
6,12,1,12,3,20,77,79,1,0,1
17,12,14,12,17,1867,0,0,-2,0,0
0,12,17,13,-7,-421,-22,-111,3,0,0
12,12,12,12,3,155,75,60,3,0,0
9,5,12,12,10,-150,161,140,2,0,1
2,12,1,16,-13,-672,-112,-190,1,0,0
8,9,9,12,-7,-93,-106,-171,1,0,0
14,12,6,5,-12,-1442,-180,-238,0,0,0
12,7,6,12,-6,-227,-130,-255,2,0,1
5,12,5,14,-6,-113,-87,-125,1,0,0
15,17,9,1,-8,-464,-105,-169,3,0,0
2,12,0,6,-5,133,-12,-60,-2,0,0
3,16,10,1,5,1648,183,243,-1,0,0
13,12,14,7,11,-36,-91,-137,-4,0,0
17,12,0,9,4,27,-93,-180,-4,0,0
0,12,0,12,-5,-143,-106,-176,1,0,0
17,12,17,12,-5,-145,-13,-37,4,0,0
9,13,0,13,-4,-190,-16,69,4,0,0
3,12,6,12,-12,-691,-174,-204,-1,0,0
15,7,0,12,13,531,117,200,-4,0,1
17,14,14,12,17,792,-89,-90,-2,-1,0
12,17,11,8,-3,49,-24,-70,0,0,0
17,12,17,12,6,-24,16,45,2,0,0
17,13,10,15,-1,-695,-2,-10,0,0,0
12,7,17,11,-14,-1177,-112,-205,2,0,1
8,12,12,12,-11,-1377,-121,-220,-1,0,0
10,12,17,12,10,2800,49,140,3,0,0
8,13,17,7,-52,-2349,-127,-230,0,0,0
3,8,3,12,-15,-1383,-89,-100,0,0,0
9,12,12,12,-3,-190,6,30,0,0,1
9,16,0,7,-4,-96,-117,-90,2,0,0
8,6,12,14,-5,-72,75,65,3,0,0
16,15,0,12,2,566,21,106,-1,0,0
12,12,17,12,-133,-3777,-6,-18,1,0,1
6,5,17,12,3,80,80,97,0,0,1
9,11,6,12,3,-195,-21,-61,3,0,0
0,15,6,5,-13,-1355,-173,-203,0,0,0
0,7,12,7,8,215,58,166,3,0,1
12,12,6,12,-6,-83,-126,-250,4,0,0
15,5,15,4,16,2543,161,80,-1,1,1
13,12,2,12,-7,-1090,-105,-160,-4,0,0
9,12,11,17,-2,-314,4,18,2,0,1
9,16,0,12,-1,11,-90,-95,2,0,0
17,9,0,12,-3,-227,-129,-275,-2,0,0
15,7,11,8,1,54,9,87,1,0,0
12,12,15,17,4,40,1,5,1,0,1
5,12,17,12,-15,-693,-178,-225,-1,0,0
9,1,17,7,8,541,155,175,-2,0,1
12,7,12,7,13,390,108,191,1,0,1
9,12,12,12,-2,-948,-14,-72,0,0,0
0,12,15,10,-7,-2885,-151,-290,2,0,0
10,7,0,12,17,341,104,297,-2,0,1
14,4,9,7,-12,-798,-64,-182,0,0,0
9,12,12,7,-7,-156,-60,-35,0,0,0
1,5,15,10,-4,-932,-67,-42,4,0,1
17,12,16,14,1,-455,4,20,-3,0,1
17,12,9,13,-1,-23,152,160,3,0,1
14,7,15,14,40,620,145,240,-1,1,1
9,12,17,15,10,745,115,176,1,0,1
12,7,16,10,-87,-3981,-35,-99,2,0,1
15,10,0,15,8,2795,46,-10,-1,0,1
0,7,1,14,6,73,-5,-23,-4,0,1
6,12,10,12,-13,-2810,-114,-175,-3,0,1
0,5,13,12,9,230,109,171,-3,0,1
0,5,15,7,10,445,104,99,-3,0,1
5,12,17,12,-1,-200,-24,-70,4,0,0
13,12,12,7,5,-326,-158,-191,0,0,0
4,7,15,10,2,-168,82,105,1,0,1
17,10,6,12,4,174,102,159,-1,0,0
14,4,17,11,-1,-716,67,43,2,0,1
12,12,0,7,-6,-66,5,25,-1,0,1
4,12,9,13,-7,-49,-88,-145,1,0,0
6,12,9,12,9,400,114,200,-2,0,1
9,14,12,12,1,17,-82,-95,-2,0,0
12,12,9,12,-1,157,-14,-40,-4,0,1
15,7,0,7,-3,59,-88,-13,2,0,1
6,12,4,12,5,290,11,33,-5,0,1
15,17,12,4,7,340,131,285,-1,0,1
2,12,10,14,11,1175,110,185,2,0,0
6,12,5,12,-6,-341,-90,-100,-3,0,1
17,11,12,7,0,930,-32,46,0,0,0
1,8,14,12,2,75,62,25,-3,0,0
13,10,9,13,4,455,-5,-10,-3,0,0
10,14,14,12,2,212,-201,-280,-1,-1,0
0,12,15,4,-4,-66,-231,-406,-2,-1,0
11,10,15,12,-5,-467,-15,-45,-2,0,0
12,7,3,8,12,392,62,39,-3,0,1
17,12,16,12,-11,-1854,-197,-260,-2,-1,1
16,4,17,10,-13,-590,-64,-39,1,0,1
11,14,14,12,-6,-141,-160,-185,-3,0,0
9,12,14,12,-5,-105,1,3,5,0,1
9,12,17,12,-135,-3725,9,25,1,0,1
9,5,3,12,15,1896,195,250,4,1,1
15,12,5,12,4,2045,69,50,0,0,0
6,12,14,7,-42,-1880,-132,-182,3,-1,0
12,12,17,12,28,3120,265,425,3,1,1
12,12,12,12,-34,-4165,-251,-417,-3,-1,0
2,6,17,13,16,2750,126,165,4,1,0
9,13,17,12,-8,-96,-28,-80,-2,0,1
17,14,1,2,-2,-815,-98,-110,-4,0,0
8,13,5,16,3,-135,41,-25,-3,0,0
0,12,4,12,3,70,28,-13,1,0,0
17,11,17,12,16,2100,147,335,0,0,1
8,1,17,12,4,1006,130,285,1,0,1
17,12,6,12,-6,-154,-118,-211,4,0,0
17,12,0,17,-2,-3,216,331,1,0,1
8,13,6,7,-7,-599,-199,-270,0,-1,0
1,11,9,12,3,255,30,85,2,0,1
11,12,14,7,4,1610,89,90,-2,1,0
0,6,15,10,4,-1060,104,140,3,0,1
0,9,11,12,-2,-60,1,5,0,0,1
17,12,2,14,-5,346,-32,-72,2,-1,0
12,12,10,1,5,51,111,190,-1,0,1
2,11,6,10,23,3010,236,355,2,1,1
16,14,17,15,1,1060,2,5,-1,0,1
16,15,10,1,-6,237,-83,-89,-2,0,0
1,2,10,12,12,492,94,155,4,0,0
1,12,0,17,7,453,109,196,0,0,1
6,12,9,13,9,1420,52,150,0,0,1
11,17,0,13,2,295,-14,85,2,0,0
12,12,12,12,-9,-979,-112,-290,0,0,0
12,7,6,12,-4,-171,2,6,2,0,1
17,12,2,12,-10,-1281,-28,-80,1,0,0
12,12,14,7,-10,-90,-125,-253,1,0,0
9,1,10,8,3,-146,105,172,-2,0,1
2,10,8,13,-1,155,-81,-90,3,0,0
3,12,11,12,5,52,82,105,2,0,0
12,7,4,12,8,617,-19,-65,-5,0,1
0,9,8,9,1,3,71,71,-1,0,1
0,13,12,12,-13,-914,-133,-295,-4,0,0
3,12,11,10,15,1715,211,330,0,1,1
17,1,11,12,10,315,178,225,1,0,1
14,12,16,12,0,-370,-102,-180,-2,0,0
4,12,17,12,-4,-280,-17,-85,-2,0,0
15,5,3,12,1,1214,18,40,1,1,1
5,12,6,12,-11,-1116,-214,-343,1,-1,0
11,12,17,12,2,236,16,35,3,0,1
17,12,9,12,2,-3,53,17,-3,0,0
9,7,2,7,-2,-1100,-109,-140,2,0,0
0,13,2,12,4,-126,118,95,-2,0,1
12,12,6,12,10,4401,12,35,0,0,1
17,13,1,12,-7,-431,-75,-35,-1,0,1
16,12,13,7,-13,-340,-99,-155,4,0,1
12,12,3,7,1,25,15,42,0,0,1
17,12,6,5,-6,-475,-87,-123,-4,0,1
13,7,12,12,-6,-809,-123,-245,0,0,0
9,13,12,7,0,0,91,155,-1,0,1
4,12,3,12,-7,-296,3,8,2,0,0
12,12,9,12,-10,-1066,-33,-95,-1,0,0
1,6,14,12,-1,-90,-46,10,-3,0,1
12,7,0,7,-3,-101,-16,-45,1,0,0
17,7,12,12,10,1890,-220,20,-3,0,1
17,8,9,1,-1,-444,-99,-140,2,0,0
17,11,17,12,-3,-100,86,75,-2,0,1
12,7,10,12,5,190,106,165,2,0,1
17,12,5,12,-3,-17,-5,-23,-2,0,0
17,12,17,8,-2,-40,117,190,-4,0,0
6,12,10,14,6,-16,117,205,-2,0,1
12,12,16,4,-2,60,-77,-140,0,0,1
10,2,13,12,-15,170,77,82,2,0,1
2,12,12,12,32,-75,91,140,-2,0,1
12,12,9,1,-10,-709,-101,-150,-2,0,0
8,6,1,7,-55,-1999,-251,-405,-1,-1,0
9,12,9,5,-9,-1030,-119,-175,-1,-1,0
11,12,0,13,16,2305,-1,90,4,0,0
6,10,12,12,1,77,13,65,0,0,1
11,10,12,12,10,2770,94,115,2,0,1
2,7,17,15,3,216,97,105,-2,0,1
9,12,1,7,0,-40,-12,-60,-2,0,1
6,5,4,12,12,1465,170,187,-1,0,1
6,12,17,12,-2,-60,0,0,0,0,1
16,12,17,4,15,1965,173,330,1,1,1
10,12,6,12,-7,-195,-108,-170,0,0,0
1,5,7,2,-4,-550,-16,-47,-1,0,0
11,14,16,15,10,-194,93,125,-2,0,0
12,12,15,10,-4,-962,-71,-60,1,0,1
17,12,9,13,0,870,25,55,1,1,1
5,12,12,12,-7,55,-84,-110,-1,0,0
15,12,1,5,5,725,2,7,-1,0,0
3,16,10,14,-12,-1020,-110,-175,-2,0,0
14,12,12,12,-2,-204,160,380,-3,0,1
15,17,10,12,-31,-9425,-231,-315,-2,-1,0
6,12,9,12,14,1690,119,175,-4,1,1
4,12,15,7,1,-17,-11,-101,-3,0,0
11,12,0,7,-1,25,-28,-79,1,0,1
17,10,15,12,10,470,171,219,1,0,1
17,12,9,13,-3,-91,108,136,-1,0,1
17,1,14,12,6,135,55,5,4,0,1
13,1,0,12,4,280,96,274,1,0,1
8,12,15,11,-16,-2125,55,-66,-3,0,1
1,8,17,15,-5,-124,-37,-105,0,0,0
3,12,13,0,-4,-81,76,75,0,0,1
17,1,17,12,2,134,21,105,0,0,0
11,12,14,12,1,158,-99,-125,0,0,0
16,14,0,15,-3,-194,93,95,1,1,1
17,7,4,12,19,2191,40,94,-4,0,1
0,12,0,12,3,155,112,206,-1,0,1
15,12,12,12,-10,-532,-107,-185,3,0,0
2,12,1,2,0,-545,-27,-60,0,0,0
6,12,9,1,-4,-524,18,50,-2,0,1
10,12,8,12,-1,0,-1,-5,0,0,1
5,12,12,4,9,425,64,185,1,0,1
2,7,6,5,51,1545,67,150,0,1,1
17,15,10,12,2,-170,5,25,3,0,0
1,12,12,12,0,105,9,26,0,0,1
10,16,14,12,-2,139,-6,-17,3,0,0
12,12,10,1,0,-114,31,89,-2,0,0
8,6,16,12,3,-80,70,70,0,0,1
9,13,4,12,4,54,15,73,-1,0,1
9,12,17,12,9,211,97,146,-1,0,1
0,15,5,12,-1,-5,135,295,0,0,0
3,12,11,17,-7,-834,-2,-5,0,0,1
12,7,17,12,-1,-505,-17,-83,-2,0,1
12,12,3,12,1,455,0,0,1,0,0
1,2,9,12,-12,-1113,-127,-235,1,0,0
12,12,12,12,-7,-164,-107,-172,0,0,0
12,7,9,12,-5,-13,-43,-122,0,0,0
17,13,17,15,3,405,-77,-45,-1,0,1
9,12,4,7,6,126,0,0,0,0,1
10,12,2,7,-67,-1980,-240,-352,2,-1,0
11,12,2,10,-3,-150,-6,-15,1,0,0
14,12,6,12,-15,-789,-183,-249,2,0,0
15,17,12,12,-2,-250,-109,-160,-1,0,0
12,12,1,12,-11,-463,-212,-310,-3,-1,0
11,12,17,12,14,1670,202,285,2,1,0
12,12,0,12,10,388,93,135,-2,0,1
10,12,9,5,-8,-405,-173,-200,-2,0,0
2,11,3,7,26,3200,147,232,0,1,0
14,12,9,12,5,185,37,-35,1,0,0
8,13,9,12,2,-269,-17,-49,-3,0,1
15,12,12,7,6,225,25,70,-2,0,0
17,10,12,12,-1,-139,8,23,0,0,0
17,12,9,16,135,2880,4,11,-2,0,0
4,7,1,12,4,5,89,99,-1,0,0
12,12,12,12,-5,-1,40,135,-1,0,0
0,12,14,7,-11,-118,-133,-296,-1,0,0
17,10,14,12,-11,-421,-163,-202,-2,0,0
10,12,3,12,-6,75,-169,-193,0,0,1
9,12,0,12,7,655,52,147,2,0,1
9,7,6,17,-13,-1945,-220,-350,-4,-1,0
10,12,6,5,-12,-187,-90,-125,-2,0,1
14,12,12,12,1,-145,-43,-125,3,0,0
12,9,11,12,-5,-1285,-113,-150,0,0,0
17,7,9,12,1,-3,-160,-185,3,0,1
15,5,17,1,8,2272,97,112,2,1,1
15,16,17,15,-5,336,-100,-135,1,0,0
9,13,3,12,12,700,18,40,0,0,0
4,12,15,16,1,-1008,-15,-45,-2,0,1
12,12,10,12,7,315,96,150,0,0,1
12,7,16,12,12,185,156,179,-4,0,1
3,12,15,17,-8,-301,-107,-165,0,0,1
2,14,12,12,3,90,-120,155,-2,1,1
17,12,17,12,41,3450,236,340,-1,1,1
0,7,9,12,-2,-135,-24,-69,-1,0,1
12,12,11,12,9,799,111,185,-4,0,1
13,5,0,13,-12,-1561,-46,5,-1,0,0
3,12,14,12,8,605,71,85,-1,0,0
12,4,1,12,-14,-791,-141,-320,-2,0,0
9,4,0,12,4,41,128,280,-1,0,1
17,4,13,5,-3,-145,28,-50,-2,0,0
8,12,17,5,4,225,-61,-27,4,0,0
12,7,14,12,4,-195,9,23,0,0,1
9,13,1,12,0,-56,-2,-12,-4,0,0
2,12,13,10,-10,-572,-167,-205,5,0,0
17,10,9,13,4,260,2,5,0,0,0
17,12,17,7,-1,-365,99,135,-2,0,0
8,7,16,4,-2,-103,-63,-32,1,0,1
0,6,12,4,11,405,153,280,4,0,1
6,15,12,14,-7,135,-8,-45,0,0,0
12,17,6,12,-5,-500,-33,-97,-2,0,0
8,13,11,12,-13,-2599,-115,-175,-4,0,0
12,7,2,12,-14,-1043,-181,-230,-2,0,0
17,10,11,10,4,105,84,134,3,0,1
13,12,17,9,-6,-250,-151,-155,-2,0,0
3,12,11,12,-1,-690,66,59,-2,0,1
13,12,11,17,-2,-385,10,50,-2,0,1
1,6,17,12,-5,-227,-107,-165,-2,0,0
8,6,15,14,-2,-1197,73,80,2,0,1
17,12,9,13,-2,-29,-100,-154,-2,0,1
15,0,14,12,2,397,31,90,1,0,1
12,12,12,12,-13,-653,-42,-120,4,0,0
17,12,6,12,13,1110,10,50,2,0,0
13,7,17,12,11,460,96,141,0,0,1
13,7,3,12,14,708,99,130,-1,0,1
17,8,11,12,-1,-245,-174,-200,0,0,0
3,12,4,7,-11,-341,-103,-140,0,0,1
10,12,14,4,-5,716,-58,-18,-1,0,0
10,12,9,13,-7,149,-155,-160,1,0,0
16,8,11,12,-10,-1730,-196,-255,3,-1,0
2,12,3,12,1,25,5,25,1,0,0
17,10,1,12,-7,-575,-15,-42,-2,0,0
6,5,12,7,1,1090,59,18,0,0,0
2,12,12,12,12,1335,100,135,1,0,0
5,12,10,12,13,697,89,140,0,0,1
12,7,12,12,-1,-33,9,41,0,0,1
15,16,10,1,-1,2437,-50,6,-1,0,0
8,13,17,1,8,-207,81,100,-2,0,1
6,14,12,12,11,332,180,234,1,0,1
12,12,12,12,23,3053,194,350,-1,1,1
9,13,0,7,0,-44,84,125,-1,0,0
14,12,17,13,-1,19,-30,-140,3,0,0
2,12,16,14,12,103,183,240,2,0,1
17,4,6,12,3,-519,24,-50,-1,0,1
2,12,12,12,15,1466,208,290,2,0,0
9,12,12,12,-15,-2678,-85,-190,-1,-1,0
12,12,13,12,7,-53,66,58,0,0,1
17,15,15,12,8,630,117,215,0,0,1
14,12,4,12,-27,-2140,-248,-390,-1,-1,0
13,12,15,11,-7,58,-6,-33,-1,0,1
12,7,8,12,0,4,83,108,-1,0,0
3,12,13,10,-5,-467,-99,-140,1,0,0
9,4,12,12,3,25,113,205,0,0,1
2,11,2,10,11,2300,27,60,1,1,0
12,7,14,12,3,154,-6,-28,-3,0,1
12,12,17,10,1,115,8,40,2,0,1
17,14,5,12,5,90,30,85,1,0,0
13,12,0,12,4,241,2,10,-4,0,0
12,12,10,2,4,315,489,200,-1,0,0
13,1,15,12,-7,-1920,-93,-101,1,-1,1
13,5,14,7,-39,-1716,-134,-190,2,-1,0
3,16,17,9,-3,1250,25,55,1,0,0
2,12,6,12,0,45,-10,-49,-1,0,0
13,1,3,12,0,132,-46,9,3,0,0
17,10,13,12,-21,100,-6,-8,1,0,0
12,9,13,0,-2,75,1,5,1,0,1
1,12,1,12,-10,-369,-214,-380,-1,-1,0
17,12,13,12,36,3220,237,345,2,1,1
14,12,9,12,-11,-699,-170,-195,1,0,0
14,12,12,12,-7,-217,107,140,1,1,1
14,9,17,10,2,31,212,312,-1,0,1
17,10,14,12,12,809,183,245,-2,0,1
11,12,15,17,1,60,-35,-100,4,0,1
3,12,12,7,4,505,-46,9,0,0,1
3,12,5,12,9,405,90,110,0,0,1
5,12,15,16,-7,-1370,-112,-190,1,0,1
3,12,13,1,4,106,-7,-34,1,0,1
1,12,9,12,0,-165,-76,-75,-1,0,1
4,12,0,6,-3,-60,-31,-67,-4,0,0
15,10,17,10,81,1820,-65,-20,-2,0,1
17,9,14,12,-5,-298,-22,-108,2,0,0
12,12,17,12,16,1274,36,190,-1,0,1
16,2,0,12,51,6808,267,486,0,1,1
5,16,12,12,2,220,30,85,3,0,0
14,7,12,12,-1,-328,-436,-50,3,0,1
14,12,17,12,-5,-193,197,260,3,1,1
3,7,10,15,-3,-674,91,95,0,1,0
15,10,14,7,-10,60,-112,-190,-4,0,0
9,12,12,12,-15,-307,-109,-235,0,0,0
1,11,0,16,-1,-918,16,45,2,0,0
10,12,8,9,3,80,-4,-19,-3,0,0
12,4,12,7,-13,-398,-116,-232,0,0,0
12,12,8,6,1,3,161,-70,-4,0,0
6,12,4,12,-3,-93,-100,-153,-2,0,1
8,12,12,7,5,127,5,25,0,0,0
6,17,15,12,5,1570,126,190,4,1,1
17,12,17,11,-10,-1266,-122,-217,4,0,0
12,12,16,14,-1,-4660,-49,-110,0,0,0
17,10,17,12,-1,-65,74,65,2,0,0
15,5,15,7,14,2505,190,179,0,1,1
11,14,17,12,10,326,100,160,0,0,1
3,12,6,12,-1,-20,80,96,-1,0,1
17,10,12,4,3,115,39,114,4,0,1
9,7,13,0,0,-90,141,130,-2,0,1
14,12,15,17,-2,-112,190,225,3,1,1
1,8,17,12,-3,-235,65,40,2,0,0
17,12,10,1,-5,-673,-50,6,-4,0,0
0,3,17,12,-3,-74,5,24,4,0,1
6,12,3,7,15,1500,44,127,-4,0,0
0,12,17,15,2,203,29,115,3,0,1
0,16,12,12,-1,4,33,115,2,0,1
16,14,12,7,1,5090,91,90,-2,0,0
17,12,17,14,-10,-595,-37,-105,-1,0,1
11,8,6,12,7,156,105,164,-1,0,0
3,16,14,12,-3,50,-94,-100,-2,0,0
17,2,12,7,13,1501,99,129,-2,0,0
0,13,1,12,2,-54,26,-35,0,0,0
12,7,16,14,-2,-585,-11,-55,0,0,1
14,4,9,1,3,-290,67,43,0,0,1
1,7,8,12,-10,-671,-57,-15,1,0,1
3,12,12,12,-5,-91,-68,-20,-1,0,1
15,17,0,7,-2,400,75,0,5,0,0
12,12,17,12,-4,19,-32,-185,3,0,0
17,12,10,12,7,185,78,85,1,0,1
14,7,2,12,-16,-1035,-179,-220,-3,0,0
0,12,17,12,1,13,-4,-18,-3,0,0
0,16,17,12,-17,-1540,-92,-96,3,-1,1
11,12,12,12,16,2195,51,125,2,0,1
0,7,0,16,2,-902,-26,-75,0,0,0
0,13,13,1,8,393,60,31,1,0,0
15,10,14,7,12,2980,159,175,-1,0,0
17,12,6,12,-2,-35,-29,-85,0,0,0
10,12,17,12,-10,-515,-100,-147,4,0,0
15,10,8,12,-7,75,-99,-155,-2,0,0
1,14,12,12,0,2,-439,-58,4,0,1
1,7,17,4,4,110,-10,90,3,0,1
14,4,17,12,4,-323,28,-67,0,0,1
17,5,10,12,5,45,164,180,-3,0,1
10,12,12,12,27,9440,259,455,1,1,1
2,6,0,17,27,3283,252,411,2,1,1
15,16,15,9,-10,-34,-103,-145,1,0,0
17,1,0,9,3,135,-72,-75,-2,0,1
12,12,11,12,6,225,329,140,0,0,1
12,7,17,12,-13,-754,-113,-190,2,0,0
17,5,9,7,9,535,180,260,-1,0,1
15,2,8,12,20,2685,121,218,1,0,1
17,12,17,10,8,297,107,182,2,0,1
12,12,2,12,-34,885,-69,-30,3,0,1
17,7,12,12,6,608,11,55,3,0,0
8,13,15,0,8,280,154,145,-2,0,1
12,12,12,7,10,35,75,65,-3,0,0
17,1,13,12,10,688,33,95,2,0,1
6,12,15,10,-81,-1750,-27,-135,1,0,0
12,12,9,12,0,-700,5,15,1,0,1
15,17,12,12,-11,-393,-537,-185,-1,0,0
17,3,3,12,-13,-1266,-177,-210,-2,0,0
17,1,5,12,4,18,-66,-45,-2,0,1
17,1,17,1,7,560,-3,-8,0,0,1
2,14,0,7,12,564,111,186,0,1,1
12,7,15,14,3,-1130,18,70,2,0,1
17,12,1,16,-10,-605,-109,-176,-3,0,0
10,7,0,15,17,280,114,185,-1,0,1
1,7,10,1,-10,-942,-153,-114,-3,0,0
15,17,17,8,-7,-20,-6,-29,1,0,1
0,12,17,7,-4,-578,-11,-55,-2,0,1
15,17,12,12,-1,27,5,25,-1,0,1
13,12,15,10,21,-195,100,158,1,0,1
9,12,9,13,3,-41,-98,-146,-3,0,1
10,14,13,0,7,960,109,170,-1,0,1
17,12,2,12,-13,-1376,100,115,-1,0,1
10,12,10,12,-2,-57,-11,-55,0,0,1
12,12,8,13,-12,-397,-78,-80,2,0,0
14,7,17,12,49,2090,243,366,-4,1,1
13,12,17,9,7,69,128,270,-2,0,1
17,10,9,5,3,427,80,75,0,0,0
2,7,5,7,14,1885,95,100,-5,0,0
9,12,0,12,1,-11,-5,-25,0,0,1
11,10,16,15,4,-690,0,0,1,0,1
8,1,9,16,0,-20,-1,-4,-1,0,1
6,12,0,12,5,241,19,95,-4,0,1
9,5,5,12,4,700,34,75,4,1,1
17,12,12,12,-5,-231,-77,-66,-1,0,0
17,12,17,12,8,236,106,175,4,0,1
8,12,17,9,-6,-302,-60,-45,0,0,0
17,12,13,12,-14,-1014,-104,-166,0,0,0
12,12,17,12,-1,-9,-15,-71,1,0,1
10,15,5,12,4,495,28,80,0,0,0
9,13,1,14,-12,-450,-29,-82,-3,0,0
16,14,6,15,5,1320,24,90,2,0,1
15,12,15,0,-2,25,-13,-65,1,0,0
10,12,11,8,-8,69,-102,-150,-2,0,0
12,4,0,13,-23,-1985,-180,-295,-2,0,0
6,12,15,12,4,100,126,235,-3,0,1
17,3,6,12,-12,-675,-174,-204,0,0,0
2,10,6,12,7,346,71,45,2,0,0
10,1,0,9,-3,-143,-84,-113,4,0,1
15,16,0,13,2,2815,58,165,-1,0,0
5,12,6,5,-3,780,-12,-25,-2,0,0
17,10,12,12,11,685,86,105,1,0,0
0,7,11,7,3,10,69,81,4,0,1
0,7,8,7,0,20,11,-87,2,0,1
6,12,8,12,8,557,110,189,2,0,1
16,12,2,14,-14,-90,-116,-160,2,-1,0
17,12,15,9,2,-334,-3,-10,0,0,1
17,10,8,12,-2,174,7,20,1,0,0
0,13,11,10,6,230,128,145,-1,0,1
6,12,9,11,-5,-406,-5,-26,1,0,1
10,1,8,1,-3,-928,-112,-193,1,0,1
0,13,9,14,11,100,93,125,0,0,1
8,1,9,12,0,825,-14,-40,0,0,0
10,12,17,12,2,105,-1,-4,-2,0,0
11,12,0,9,1,32,-1,-5,0,0,1
13,12,14,12,-1,-45,-105,-160,-4,0,0
5,14,10,12,3,27,-10,-48,-2,0,0
3,12,9,12,-1,273,-65,-33,2,0,0
17,4,12,7,3,180,119,70,-3,0,0
4,12,6,12,1,13,51,14,-3,0,0
8,12,15,12,-1,-926,98,120,1,0,1
12,14,17,12,-130,-3565,-16,-45,-1,0,1
17,11,5,12,13,1800,45,130,-4,0,1
5,12,12,12,-3,380,-3,-10,-1,0,0
5,7,9,11,-2,-290,108,166,2,0,1
9,12,17,12,5,164,79,91,-1,0,1
2,7,0,5,0,486,95,100,1,0,1
15,12,12,7,0,0,-11,-32,1,0,0
10,14,5,7,7,865,0,0,-3,0,0
0,12,12,12,-26,-3023,-173,-320,-1,-1,0
11,7,1,7,-49,-1870,-190,-350,-4,-1,0
13,1,9,13,5,529,37,105,3,0,1
15,10,10,8,-24,-3100,-109,-183,-4,0,0
13,7,0,12,5,46,10,50,0,0,1
0,12,12,12,-9,-588,-186,-306,-1,0,0
6,12,13,12,4,-30,108,169,0,0,1
17,16,14,4,13,779,199,332,1,0,1
12,12,9,12,-5,-330,-98,-281,-4,0,1
5,12,9,7,1,170,-137,-110,3,0,0
10,2,12,14,-4,-262,-40,-115,1,0,0
17,12,0,13,-11,-73,-95,-136,3,0,0
0,15,17,10,-8,-545,26,75,0,0,0
12,12,0,7,-16,-450,-115,-190,-3,0,0
14,4,0,12,-2,-53,-37,-106,-1,0,0
15,16,1,2,0,2900,37,105,-1,0,0
17,12,11,12,-10,-4825,-38,-109,-5,0,1
3,12,11,17,-6,-1373,-111,-165,-1,0,0
17,12,1,12,15,1164,24,180,0,0,1
15,17,2,7,-9,-1695,-97,-105,0,0,0
12,12,9,13,2,32,-1,-4,-4,0,0
9,4,14,12,-13,-1154,-138,-200,4,-1,0
12,7,12,7,4,28,3,0,1,0,0
9,13,6,7,-10,-536,-124,-190,0,-1,0
5,12,9,12,10,412,96,142,-5,0,1
17,12,12,12,-8,-127,-107,-172,-1,0,0
15,14,13,12,2,1480,33,75,2,0,1
12,12,6,5,-2,-1035,-84,-88,-2,0,1
0,12,14,12,-3,-615,-93,-265,0,0,0
11,14,12,7,3,106,37,106,0,0,1
12,12,14,7,0,744,0,0,-4,0,1
17,12,6,15,54,1070,38,130,1,0,1
9,16,12,12,-4,216,-1,-1,4,0,0
15,17,15,10,-2,-645,11,55,-1,0,0
0,12,6,12,-15,-1880,-189,-375,1,-1,0
1,11,3,8,6,277,-68,-10,-2,0,1
17,12,17,7,-7,-127,-104,-165,-2,0,0
4,12,12,12,-21,-3100,-76,-168,2,-1,0
8,12,9,12,-11,-887,-127,-236,-3,0,0
13,1,0,12,10,579,119,305,1,0,1
14,7,17,12,-8,-295,-100,-157,0,0,1
9,12,0,7,-15,-470,-121,-220,-1,0,0
15,2,10,14,3,45,12,62,3,0,0
3,12,16,15,2,-900,21,60,-2,0,1
10,16,13,12,3,301,118,206,2,0,1
2,7,13,12,7,826,142,235,2,0,1
1,14,12,12,10,270,119,232,2,0,1
12,12,5,12,2,902,21,60,3,0,0
13,1,1,7,-2,-15,-11,-31,-1,0,1
11,12,9,7,0,52,11,55,3,0,0
0,9,10,12,1,-995,50,0,3,0,1
17,15,9,12,2,-8,-77,-110,0,0,0
9,12,16,10,-80,-3842,-37,-105,0,0,1
10,1,6,12,6,713,50,-6,4,0,1
17,15,8,12,-7,-531,1,2,-2,0,1
16,4,2,12,-18,-1475,-105,-130,0,0,0
12,12,14,7,-6,-3,-35,-100,3,0,0
3,12,15,12,2,40,91,113,2,0,1
17,7,3,12,-3,-553,-8,-24,0,0,0
11,7,17,12,13,478,199,270,-2,1,1
11,10,0,12,1,29,-6,55,-1,0,1
9,13,2,10,3,-75,82,105,-3,0,1
5,12,0,12,9,371,103,210,4,0,0
13,12,14,12,2,-56,-107,-133,-1,0,0
17,7,17,12,-7,-258,-46,-230,-3,0,1
0,7,17,15,-2,-702,-120,-230,-3,0,0
17,12,8,12,-19,-1052,34,75,0,0,1
15,12,12,12,-13,-485,-102,-140,3,0,0
5,12,17,12,8,775,164,191,3,0,1
1,7,11,8,-1,129,11,30,1,0,0
12,7,12,12,11,384,-85,-110,-2,0,1
9,11,17,12,19,1285,110,180,-2,0,0
6,12,17,14,-13,-581,-99,-125,0,0,0
12,12,5,12,-3,-79,-10,-50,4,0,1
17,12,12,12,1,-96,-241,-10,0,0,1
13,17,3,12,2,53,23,115,4,0,0
2,12,9,13,13,1465,210,300,5,0,1
15,4,10,12,0,-62,212,310,3,1,0
