First_pokemon_id,Second_pokemon_id,Winner,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,height_first,weight_first,base_experience_first,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second,height_second,weight_second,base_experience_second
519,646,519,6,12,75,95,67,125,95,83,4,0,16,680,243,11,12,71,95,85,110,95,79,5,0,13,575,241
657,371,371,0,3,50,47,50,57,50,65,5,0,1,6,64,15,14,70,95,85,55,65,70,3,0,12,1540,161
587,211,587,14,7,55,45,43,55,43,72,5,0,4,21,65,17,10,95,85,85,65,65,35,2,0,14,750,151
261,468,261,12,12,95,80,105,40,70,100,2,0,12,755,172,9,12,45,35,45,62,53,35,4,0,4,33,55
800,216,216,6,17,80,110,120,130,90,70,6,1,17,1950,270,8,12,60,60,60,85,85,85,2,0,7,10,87
415,5,5,15,12,80,100,200,50,100,50,3,1,17,2300,261,6,12,39,52,43,60,50,65,1,0,6,85,62
428,396,428,16,14,100,100,100,100,100,100,3,1,3,11,270,11,12,50,50,50,50,50,50,3,0,7,168,60
308,408,308,0,17,40,30,32,50,52,65,3,0,5,17,54,2,12,65,95,100,60,50,50,3,0,11,1105,147
778,114,778,16,4,57,80,91,80,87,75,6,0,2,30,165,10,12,60,80,110,50,80,45,1,0,10,450,149
465,749,749,3,12,60,45,70,45,90,95,4,0,4,39,142,16,8,45,80,100,35,37,28,6,0,8,20,65
304,382,382,14,4,28,25,25,45,35,40,3,0,4,66,40,17,12,20,15,20,10,55,80,3,0,6,74,40
728,31,31,12,12,38,36,38,32,36,57,6,0,4,50,47,3,12,35,55,40,50,50,90,1,0,4,60,112
242,408,242,17,12,35,65,35,65,35,65,2,0,6,120,60,2,12,65,95,100,60,50,50,3,0,11,1105,147
219,28,28,12,14,70,80,65,90,65,85,2,0,15,415,159,12,7,65,90,65,61,61,100,1,0,12,380,155
223,711,711,10,7,65,75,105,35,65,85,2,0,11,648,86,2,11,125,130,90,130,90,95,5,1,30,3250,297
532,469,469,3,8,50,50,77,95,77,91,4,0,3,3,154,9,12,70,60,70,87,78,85,4,0,5,93,158
768,168,768,15,2,82,121,119,69,59,71,6,0,25,2700,182,9,12,60,62,80,63,80,60,2,0,12,158,142
484,376,484,13,1,103,93,67,71,61,84,4,0,10,380,168,10,14,40,40,55,40,70,55,3,0,5,215,60
437,470,437,6,5,64,78,52,78,52,81,4,0,9,220,142,17,12,76,48,48,57,62,34,4,0,3,63,65
315,133,133,0,10,31,45,90,30,30,40,3,0,5,55,53,0,7,70,110,80,55,80,105,1,0,15,560,100
316,113,316,0,7,61,90,45,50,50,160,3,0,8,120,160,10,12,50,50,95,40,50,35,1,0,4,65,64
434,243,243,9,12,75,89,85,55,65,36,4,0,11,970,142,17,12,75,105,75,105,75,45,2,0,9,285,168
632,549,549,1,12,40,65,40,80,40,65,5,0,7,125,66,17,12,100,100,100,100,100,100,4,0,3,14,270
559,483,483,6,5,90,93,55,70,55,55,5,0,10,555,146,13,1,63,63,47,41,41,74,4,0,4,192,66
599,253,253,5,12,120,100,85,30,85,45,5,0,13,555,163,12,12,85,80,90,105,95,60,2,0,6,325,180
29,131,131,13,12,35,60,44,40,54,55,1,0,20,69,58,17,14,60,75,85,100,85,115,1,0,11,800,182
553,796,553,12,12,120,120,120,120,120,120,4,1,32,3200,324,15,4,50,100,150,100,150,50,6,1,7,88,270
480,279,480,12,12,49,55,42,42,37,85,4,0,5,39,62,6,5,80,120,70,110,70,80,3,0,19,520,239
644,262,262,11,12,36,50,50,65,60,44,5,0,4,57,61,12,12,255,10,10,75,135,55,2,0,15,468,608
231,452,452,0,15,20,10,230,10,230,5,2,0,6,205,177,9,13,40,30,35,50,70,55,4,0,2,12,56
792,27,792,7,2,85,70,80,97,80,123,6,0,15,850,187,12,7,40,60,30,31,31,70,1,0,3,20,52
509,208,208,17,7,45,20,50,60,120,50,4,0,10,650,69,9,12,75,75,55,105,85,30,2,0,8,85,149
98,523,523,17,12,30,65,100,45,25,40,1,0,3,40,61,11,12,65,60,110,130,95,65,4,0,8,259,184
192,94,192,14,7,40,50,45,70,45,70,2,0,2,20,64,17,12,65,45,55,45,70,45,1,0,11,900,65
243,449,449,17,12,75,105,75,105,75,45,2,0,9,285,168,3,12,45,65,34,40,34,45,4,0,5,95,53
415,226,415,15,12,80,100,200,50,100,50,3,1,17,2300,261,4,12,60,80,50,40,40,30,2,0,6,78,60
217,409,409,14,12,48,72,48,72,48,48,2,0,5,50,118,2,7,95,135,80,110,80,100,3,0,15,1026,270
344,200,344,0,12,65,47,55,73,75,85,3,0,6,177,151,17,4,100,50,80,60,80,50,2,0,8,285,189
282,36,36,17,10,70,85,70,60,70,50,3,0,7,280,142,13,12,70,62,67,55,55,56,1,0,8,200,128
648,700,700,12,9,80,100,70,60,70,95,5,0,19,925,166,16,5,91,90,129,90,72,108,5,1,21,2500,261
149,540,540,12,12,65,60,70,85,75,40,1,0,8,365,79,14,12,75,125,70,125,70,115,4,1,3,3,261
374,614,614,17,12,43,80,65,50,35,35,3,0,6,115,62,10,1,95,117,80,65,70,92,5,0,15,963,234
581,371,581,12,7,80,115,80,65,55,93,5,0,12,290,220,15,14,70,95,85,55,65,70,3,0,12,1540,161
79,560,79,17,13,40,40,35,50,100,70,1,0,9,455,67,6,5,110,123,65,100,65,65,5,0,16,1500,238
227,406,227,4,12,90,120,75,60,60,45,2,0,14,487,158,17,12,43,30,55,40,65,97,3,0,6,87,116
348,18,348,17,1,45,90,20,65,20,65,3,0,8,208,61,0,13,45,25,50,25,25,35,1,0,6,100,72
241,262,262,17,15,55,55,85,65,85,35,2,0,6,50,144,12,12,255,10,10,75,135,55,2,0,15,468,608
247,624,247,1,6,45,60,30,80,50,65,2,0,6,108,66,8,12,38,30,85,55,65,30,5,0,5,15,61
2,609,2,9,13,60,62,63,80,80,60,1,0,10,130,142,9,12,45,35,50,70,50,30,5,0,5,66,56
597,442,442,17,10,75,65,55,65,55,69,5,0,8,170,134,12,7,40,55,30,30,30,60,4,0,3,20,49
570,453,570,1,12,64,88,50,88,50,106,5,0,11,375,156,9,13,60,70,65,125,105,90,4,0,9,145,232
619,375,375,0,15,50,65,85,35,35,55,5,0,3,145,65,17,1,63,120,85,90,55,55,3,0,11,328,164
174,212,212,17,12,65,80,80,59,63,58,2,0,11,250,142,14,12,65,65,60,130,95,110,2,0,9,265,184
190,740,740,4,12,35,20,65,40,65,20,2,0,3,15,49,4,12,78,65,68,112,154,75,6,0,11,100,248
202,685,685,17,12,90,75,75,90,100,70,2,0,11,339,225,10,8,89,124,80,55,80,55,5,0,28,3300,169
160,438,438,2,12,41,64,45,50,50,50,1,0,18,33,60,6,5,76,104,71,104,71,108,4,0,12,550,240
282,79,79,17,10,70,85,70,60,70,50,3,0,7,280,142,17,13,40,40,35,50,100,70,1,0,9,455,67
6,256,6,6,12,58,64,58,80,65,80,1,0,11,190,142,5,12,35,35,35,35,35,35,2,0,7,210,42
791,399,791,7,2,40,30,35,45,40,55,6,0,5,80,49,11,17,70,40,50,55,50,25,3,0,8,395,58
711,166,166,2,11,125,130,90,130,90,95,5,1,30,3250,297,14,12,100,100,100,100,100,100,1,0,4,40,270
478,778,478,8,12,60,60,60,105,105,105,4,0,9,44,173,16,4,57,80,91,80,87,75,6,0,2,30,165
587,358,358,14,7,55,45,43,55,43,72,5,0,4,21,65,14,12,80,45,65,90,110,80,3,0,9,715,165
406,160,406,17,12,43,30,55,40,65,97,3,0,6,87,116,2,12,41,64,45,50,50,50,1,0,18,33,60
50,720,720,9,13,60,65,70,85,75,40,1,0,8,86,138,9,12,61,78,95,56,58,57,6,0,7,290,142
547,731,547,14,12,120,70,120,75,130,85,4,0,15,856,270,6,7,62,73,55,56,52,84,6,0,7,160,134
229,469,469,0,16,70,130,100,55,80,65,2,0,18,1180,175,9,12,70,60,70,87,78,85,4,0,5,93,158
99,190,99,17,11,50,95,180,85,45,70,1,0,15,1325,184,4,12,35,20,65,40,65,20,2,0,3,15,49
719,467,467,9,12,56,61,65,48,45,38,6,0,4,90,63,17,12,85,105,55,85,50,115,4,0,11,335,173
108,174,108,17,12,55,130,115,50,50,75,1,0,13,600,166,17,12,65,80,80,59,63,58,2,0,11,250,142
187,184,184,3,12,20,40,15,35,35,60,2,0,3,20,41,13,7,85,90,80,70,80,130,2,0,18,750,241
68,451,451,17,5,90,95,95,70,90,70,1,0,13,540,230,3,12,80,120,79,95,79,70,4,0,14,420,235
97,22,22,13,12,105,105,75,65,100,50,1,0,12,300,175,12,7,63,60,55,50,50,71,1,0,11,300,122
562,426,426,17,12,75,75,60,83,60,60,5,0,8,245,145,2,7,105,150,90,150,90,95,3,1,70,2065,306
186,139,139,17,3,125,58,58,76,76,67,2,0,12,225,161,12,12,75,100,95,40,70,110,1,0,14,884,172
323,374,374,12,4,50,20,40,20,40,20,3,0,2,20,38,17,12,43,80,65,50,35,35,3,0,6,115,62
87,312,312,17,14,95,75,110,100,80,30,1,0,16,785,172,12,12,60,60,60,35,35,30,3,0,8,240,56
676,720,720,11,12,95,110,80,70,80,50,5,0,26,2600,177,9,12,61,78,95,56,58,57,6,0,7,290,142
627,625,627,17,15,74,108,133,83,65,32,5,0,12,810,173,8,12,58,50,145,95,105,30,5,0,17,765,169
377,683,377,10,14,60,70,105,70,120,75,3,0,15,1080,175,2,12,77,120,90,60,90,48,5,0,16,1390,170
55,339,339,0,13,70,65,60,90,75,90,1,0,15,125,158,3,12,70,75,60,105,60,105,3,0,15,402,166
622,52,622,1,5,65,90,115,45,115,58,5,0,11,300,171,0,9,35,70,55,45,55,25,1,0,3,54,57
586,11,11,15,12,85,135,130,60,80,25,5,0,17,2600,232,17,12,59,63,80,65,80,58,1,0,10,225,142
123,631,631,9,12,65,55,115,100,40,60,1,0,10,350,87,13,12,80,95,82,60,82,75,5,0,19,1073,166
624,148,148,8,12,38,30,85,55,65,30,5,0,5,15,61,6,12,65,130,60,95,110,65,1,0,9,250,184
44,323,44,6,12,73,76,75,81,100,100,1,0,11,199,177,12,4,50,20,40,20,40,20,3,0,2,20,38
247,789,247,1,6,45,60,30,80,50,65,2,0,6,108,66,11,12,55,69,85,32,35,28,6,0,10,995,61
553,19,553,12,12,120,120,120,120,120,120,4,1,32,3200,324,0,13,65,90,40,45,80,75,1,0,10,295,178
677,626,626,11,12,70,50,30,95,135,105,5,0,11,1480,180,17,15,54,78,103,53,45,22,5,0,7,165,71
596,639,596,17,12,50,50,40,50,40,64,5,0,5,45,59,14,12,45,30,40,105,50,20,5,0,3,10,58
644,480,480,11,12,36,50,50,65,60,44,5,0,4,57,61,12,12,49,55,42,42,37,85,4,0,5,39,62
365,77,77,12,7,45,40,60,40,75,50,3,0,4,12,62,9,13,65,90,50,85,45,55,1,0,10,64,137
308,754,754,0,17,40,30,32,50,52,65,3,0,5,17,54,4,12,101,72,72,99,89,29,6,0,8,155,162
48,6,48,13,7,75,80,70,65,75,90,1,0,16,550,159,6,12,58,64,58,80,65,80,1,0,11,190,142
283,36,283,17,10,100,110,90,85,90,60,3,0,15,819,241,13,12,70,62,67,55,55,56,1,0,8,200,128
416,445,416,11,12,80,50,100,100,200,50,3,1,18,1750,261,12,12,59,45,40,35,40,31,4,0,5,200,50
692,640,692,1,7,110,65,105,55,95,80,5,0,12,395,179,14,12,65,40,50,125,60,30,5,0,6,80,130
657,723,723,0,3,50,47,50,57,50,65,5,0,1,6,64,6,12,59,59,58,90,70,73,6,0,10,145,143
22,305,22,12,7,63,60,55,50,50,71,1,0,11,300,122,14,4,38,35,35,65,55,50,3,0,8,202,97
793,130,793,4,12,126,131,95,131,98,99,6,1,30,2150,306,17,12,30,45,55,70,55,85,1,0,8,345,68
227,166,166,4,12,90,120,75,60,60,45,2,0,14,487,158,14,12,100,100,100,100,100,100,1,0,4,40,270
94,289,94,17,12,65,45,55,45,70,45,1,0,11,900,65,0,12,45,45,35,20,30,20,3,0,3,36,56
599,505,505,5,12,120,100,85,30,85,45,5,0,13,555,163,13,5,83,106,65,86,65,85,4,0,13,444,172
452,105,452,9,13,40,30,35,50,70,55,4,0,2,12,56,14,12,60,48,45,43,90,42,1,0,10,324,66
416,120,416,11,12,80,50,100,100,200,50,3,1,18,1750,261,10,15,80,85,95,30,30,25,1,0,10,1150,69
765,732,732,3,12,44,38,33,61,43,70,6,0,5,60,58,6,7,78,81,71,74,69,126,6,0,12,245,175
254,395,254,12,12,73,95,62,85,65,85,2,0,14,712,163,14,12,95,23,48,23,48,23,3,0,6,140,52
271,724,724,6,7,106,130,90,110,154,90,2,1,38,1990,306,6,14,75,69,72,114,100,104,6,0,15,390,240
278,106,106,6,5,60,85,60,85,60,55,3,0,9,195,142,14,12,85,73,70,73,115,67,1,0,16,756,169
365,418,418,12,7,45,40,60,40,75,50,3,0,4,12,62,2,14,80,80,90,110,130,110,3,1,14,400,270
130,509,130,17,12,30,45,55,70,55,85,1,0,8,345,68,17,7,45,20,50,60,120,50,4,0,10,650,69
203,413,413,9,7,35,35,40,35,55,50,2,0,4,5,50,16,14,80,135,130,95,90,70,3,0,16,5500,270
352,402,352,17,12,170,90,45,90,45,60,3,0,145,3980,175,17,12,35,64,85,74,55,32,3,0,4,525,69
32,638,32,3,12,60,90,55,90,80,110,1,0,8,300,218,14,12,70,55,95,95,110,65,5,0,15,440,221
640,167,167,14,12,65,40,50,125,60,30,5,0,6,80,130,9,12,45,49,65,49,65,45,2,0,9,64,64
493,275,275,2,10,68,90,65,50,55,82,4,0,14,560,144,9,12,70,85,65,105,85,120,3,0,17,522,239
282,98,282,17,10,70,85,70,60,70,50,3,0,7,280,142,17,12,30,65,100,45,25,40,1,0,3,40,61
660,258,660,9,16,74,94,131,54,116,20,5,0,10,1100,171,11,14,45,30,15,85,65,65,2,0,4,60,61
363,333,333,9,12,50,85,40,85,40,35,3,0,4,513,67,16,15,70,110,180,60,60,50,3,0,21,3600,239
327,770,770,1,8,50,75,75,65,65,50,3,0,5,110,133,15,11,123,77,72,99,92,58,6,0,27,2250,104
145,301,301,12,12,55,55,50,45,65,55,1,0,3,65,65,12,7,60,85,60,50,50,125,3,0,7,198,159
25,375,25,12,12,30,56,35,25,35,72,1,0,3,35,51,17,1,63,120,85,90,55,55,3,0,11,328,164
681,504,681,5,12,45,85,50,55,50,65,5,0,9,200,70,13,5,48,61,40,61,40,50,4,0,7,230,60
572,304,572,9,12,75,98,63,98,63,101,5,0,11,305,174,14,4,28,25,25,45,35,40,3,0,4,66,40
271,218,271,6,7,106,130,90,110,154,90,2,1,38,1990,306,14,12,190,33,58,33,58,33,2,0,13,285,142
56,656,656,10,12,10,55,25,35,45,95,1,0,2,8,53,17,12,165,75,80,40,45,65,5,0,12,316,165
760,192,192,15,17,72,105,115,54,86,68,6,0,13,960,175,14,7,40,50,45,70,45,70,2,0,2,20,64
222,666,666,12,12,100,70,70,65,65,45,2,0,15,140,145,3,12,85,115,80,105,80,50,5,0,21,805,232
76,101,101,9,13,50,75,35,70,30,40,1,0,7,40,60,8,13,45,50,45,115,55,95,1,0,16,1,142
687,700,700,1,16,65,125,100,60,70,70,5,0,16,700,172,16,5,91,90,129,90,72,108,5,1,21,2500,261
562,780,562,17,12,75,75,60,83,60,60,5,0,8,245,145,8,9,85,110,76,65,82,56,6,0,15,710,166
386,232,232,8,12,44,75,35,63,33,45,3,0,6,23,59,0,5,80,125,75,40,95,85,2,0,15,540,175
790,490,790,11,12,95,117,184,44,46,28,6,0,20,5050,180,12,7,76,65,45,92,42,91,4,0,5,19,144
693,520,520,6,12,85,97,66,105,66,65,5,0,14,580,169,4,7,85,50,95,120,115,80,4,0,15,380,245
624,599,624,8,12,38,30,85,55,65,30,5,0,5,15,61,5,12,120,100,85,30,85,45,5,0,13,555,163
264,374,264,6,12,115,115,85,90,75,100,2,1,21,1980,261,17,12,43,80,65,50,35,35,3,0,6,115,62
74,96,74,5,12,80,100,70,50,60,45,1,0,15,705,142,13,12,80,80,50,40,50,25,1,0,9,300,65
744,452,744,5,1,95,124,78,69,71,58,6,0,21,1360,173,9,13,40,30,35,50,70,55,4,0,2,12,56
506,73,506,9,12,74,100,72,90,72,46,4,0,14,270,159,5,12,70,80,50,35,35,35,1,0,8,195,61
293,773,773,0,13,60,50,70,50,90,65,3,0,12,316,173,3,4,67,58,57,81,67,101,6,0,2,22,151
776,360,776,2,12,68,75,53,83,113,60,6,0,8,175,158,10,12,45,100,45,45,45,10,3,0,7,150,58
700,157,700,16,5,91,90,129,90,72,108,5,1,21,2500,261,11,7,90,85,100,95,125,85,1,1,17,554,261
768,759,768,15,2,82,121,119,69,59,71,6,0,25,2700,182,15,17,42,52,67,39,56,50,6,0,5,310,61
150,540,540,15,17,35,40,100,90,55,35,1,0,4,75,71,14,12,75,125,70,125,70,115,4,1,3,3,261
387,226,387,8,12,64,115,65,83,63,65,3,0,11,125,159,4,12,60,80,50,40,40,30,2,0,6,78,60
245,167,245,17,7,65,40,70,80,140,70,2,0,21,2200,170,9,12,45,49,65,49,65,45,2,0,9,64,64
364,403,364,9,1,70,115,60,115,60,55,3,0,13,774,166,17,12,55,104,105,94,75,52,3,0,17,270,170
731,23,23,6,7,62,73,55,56,52,84,6,0,7,160,134,12,7,83,80,75,70,70,101,1,0,15,395,216
764,260,260,17,12,71,73,88,120,89,59,6,0,13,353,100,6,12,45,75,37,70,55,83,2,0,7,214,73
586,313,586,15,12,85,135,130,60,80,25,5,0,17,2600,232,12,12,80,80,80,55,55,90,3,0,14,465,154
769,68,68,15,11,77,59,50,67,63,46,6,0,13,252,72,17,5,90,95,95,70,90,70,1,0,13,540,230
320,222,320,12,12,104,91,63,91,73,68,3,0,15,840,221,12,12,100,70,70,65,65,45,2,0,15,140,145
482,433,482,14,12,45,30,50,65,50,45,4,0,2,6,57,9,12,55,68,64,45,55,31,4,0,4,102,64
251,139,139,10,12,90,60,60,40,40,40,2,0,5,335,66,12,12,75,100,95,40,70,110,1,0,14,884,172
3,756,3,9,13,80,82,83,100,100,80,1,0,20,1000,236,4,12,82,80,86,85,75,72,6,0,8,50,168
452,362,362,9,13,40,30,35,50,70,55,4,0,2,12,56,10,2,80,100,80,80,80,100,3,0,20,820,234
700,509,700,16,5,91,90,129,90,72,108,5,1,21,2500,261,17,7,45,20,50,60,120,50,4,0,10,650,69
619,728,728,0,15,50,65,85,35,35,55,5,0,3,145,65,12,12,38,36,38,32,36,57,6,0,4,50,47
209,14,209,0,7,65,65,45,75,45,95,2,0,12,380,78,0,12,45,30,35,20,20,45,1,0,3,29,39
362,464,362,10,2,80,100,80,80,80,100,3,0,20,820,234,0,7,70,80,102,80,102,40,4,0,12,385,166
111,96,96,9,14,60,40,80,60,45,40,1,0,4,25,65,13,12,80,80,50,40,50,25,1,0,9,300,65
32,642,32,3,12,60,90,55,90,80,110,1,0,8,300,218,17,7,62,44,50,44,50,55,5,0,5,55,61
83,162,162,15,10,80,120,130,55,65,45,1,0,14,3000,223,2,7,91,134,95,100,100,80,1,0,22,2100,270
643,393,643,17,7,75,87,63,87,63,98,5,0,13,242,166,1,12,65,130,60,75,60,75,3,0,12,470,163
194,333,333,3,12,55,40,40,65,45,35,2,0,6,78,56,16,15,70,110,180,60,60,50,3,0,21,3600,239
359,729,729,12,12,60,60,60,60,60,60,3,0,11,50,126,12,10,85,56,77,50,77,78,6,0,10,424,148
626,150,150,17,15,54,78,103,53,45,22,5,0,7,165,71,15,17,35,40,100,90,55,35,1,0,4,75,71
573,482,573,6,12,50,53,48,53,48,64,5,0,6,110,63,14,12,45,30,50,65,50,45,4,0,2,6,57
443,666,443,12,7,55,75,50,40,40,80,4,0,6,155,119,3,12,85,115,80,105,80,50,5,0,21,805,232
368,663,663,12,12,73,115,60,60,60,90,3,0,13,403,160,16,12,60,100,115,70,85,90,5,0,6,810,234
791,387,387,7,2,40,30,35,45,40,55,6,0,5,80,49,8,12,64,115,65,83,63,65,3,0,11,125,159
219,87,219,12,14,70,80,65,90,65,85,2,0,15,415,159,17,14,95,75,110,100,80,30,1,0,16,785,172
268,544,544,15,1,100,134,110,95,100,61,2,0,20,2020,270,12,12,110,160,110,80,110,100,4,1,37,4200,302
313,258,313,12,12,80,80,80,55,55,90,3,0,14,465,154,11,14,45,30,15,85,65,65,2,0,4,60,61
253,416,253,12,12,85,80,90,105,95,60,2,0,6,325,180,11,12,80,50,100,100,200,50,3,1,18,1750,261
580,435,580,12,7,62,77,62,50,42,65,5,0,6,150,125,9,10,95,109,105,75,85,56,4,0,22,3100,236
177,654,654,12,12,85,76,64,45,55,90,2,0,18,325,145,17,8,55,40,50,65,85,40,5,0,12,330,67
669,607,607,8,6,50,30,55,65,55,20,5,0,3,31,55,9,4,40,27,60,37,50,66,5,0,3,6,56
670,794,794,8,6,60,40,60,95,60,55,5,0,6,130,130,1,7,126,131,95,131,98,99,6,1,58,2030,306
719,575,575,9,12,56,61,65,48,45,38,6,0,4,90,63,17,12,50,53,48,53,48,64,5,0,6,135,63
577,74,74,14,12,76,25,45,67,55,24,5,0,6,233,58,5,12,80,100,70,50,60,45,1,0,15,705,142
776,405,776,2,12,68,75,53,83,113,60,6,0,8,175,158,17,15,100,90,130,45,65,55,3,0,10,234,170
778,389,778,16,4,57,80,91,80,87,75,6,0,2,30,165,8,12,20,40,90,30,90,25,3,0,8,150,59
224,576,576,16,10,75,85,200,55,65,30,2,0,92,4000,179,17,12,75,98,63,98,63,101,5,0,10,290,174
251,641,251,10,12,90,60,60,40,40,40,2,0,5,335,66,14,12,110,65,75,125,85,30,5,0,10,201,221
446,377,377,12,17,79,85,60,55,60,71,4,0,10,315,144,10,14,60,70,105,70,120,75,3,0,15,1080,175
685,261,261,10,8,89,124,80,55,80,55,5,0,28,3300,169,12,12,95,80,105,40,70,100,2,0,12,755,172
341,681,341,3,12,60,50,40,85,75,95,3,0,4,42,142,5,12,45,85,50,55,50,65,5,0,9,200,70
574,591,574,6,12,75,98,63,98,63,101,5,0,10,280,174,12,12,103,60,86,60,86,50,5,0,11,310,390
688,327,327,12,12,95,110,95,40,95,55,5,0,16,946,172,1,8,50,75,75,65,65,50,3,0,5,110,133
130,100,130,17,12,30,45,55,70,55,85,1,0,8,345,68,8,13,30,35,30,100,35,80,1,0,13,1,62
327,87,327,1,8,50,75,75,65,65,50,3,0,5,110,133,17,14,95,75,110,100,80,30,1,0,16,785,172
458,793,793,0,12,40,29,45,29,45,36,4,0,2,34,45,4,12,126,131,95,131,98,99,6,1,30,2150,306
345,454,345,9,13,50,60,45,100,80,65,3,0,3,20,140,15,12,67,125,40,30,30,58,4,0,9,315,70
634,71,71,12,12,55,50,40,40,40,75,5,0,4,58,60,14,12,55,50,45,135,95,120,1,0,15,480,225
129,636,129,17,12,80,92,65,65,80,68,1,0,13,390,158,14,12,45,30,50,55,65,45,5,0,4,58,58
453,177,177,9,13,60,70,65,125,105,90,4,0,9,145,232,12,12,85,76,64,45,55,90,2,0,18,325,145
122,385,385,12,12,250,5,5,35,105,50,1,0,11,346,395,12,12,60,90,70,60,120,40,3,0,10,220,154
688,581,581,12,12,95,110,95,40,95,55,5,0,16,946,172,12,7,80,115,80,65,55,93,5,0,12,290,220
101,543,543,8,13,45,50,45,115,55,95,1,0,16,1,142,6,16,91,90,106,130,106,77,4,1,17,4300,270
462,749,462,0,7,70,94,50,94,50,66,4,0,9,233,148,16,8,45,80,100,35,37,28,6,0,8,20,65
86,124,124,17,14,90,65,65,40,40,15,1,0,12,360,63,12,12,105,95,80,40,80,90,1,0,22,800,172
764,52,764,17,12,71,73,88,120,89,59,6,0,13,353,100,0,9,35,70,55,45,55,25,1,0,3,54,57
326,296,296,12,12,70,65,65,55,55,70,3,0,11,326,140,17,9,80,70,70,90,100,70,3,0,15,550,216
576,681,576,17,12,75,98,63,98,63,101,5,0,10,290,174,5,12,45,85,50,55,50,65,5,0,9,200,70
428,260,428,16,14,100,100,100,100,100,100,3,1,3,11,270,6,12,45,75,37,70,55,83,2,0,7,214,73
248,151,248,1,6,75,90,50,110,80,95,2,0,14,350,175,15,17,70,60,125,115,70,55,1,0,10,350,173
753,384,384,4,12,78,52,60,63,65,23,6,0,2,5,68,12,12,70,70,70,70,70,70,3,0,3,8,147
633,231,633,1,12,60,105,60,120,60,105,5,0,16,811,179,0,15,20,10,230,10,230,5,2,0,6,205,177
331,497,497,16,15,50,70,100,40,40,30,3,0,4,600,66,5,12,40,70,40,35,40,60,4,0,7,202,57
722,92,92,6,12,40,45,40,62,60,60,6,0,4,94,61,12,7,35,85,45,35,35,75,1,0,14,392,62
750,372,372,16,8,59,110,150,45,49,35,6,0,8,45,157,17,10,50,48,43,46,41,60,3,0,4,19,58
514,511,511,3,16,70,70,115,130,90,60,4,0,12,1800,241,9,11,90,92,75,92,85,60,4,0,22,1355,173
327,438,327,1,8,50,75,75,65,65,50,3,0,5,110,133,6,5,76,104,71,104,71,108,4,0,12,550,240
302,558,302,17,7,40,30,30,55,30,85,3,0,6,95,54,6,12,65,63,45,45,45,45,5,0,5,99,62
446,498,498,12,17,79,85,60,55,60,71,4,0,10,315,144,5,16,70,110,70,115,70,90,4,0,12,540,184
162,729,162,2,7,91,134,95,100,100,80,1,0,22,2100,270,12,10,85,56,77,50,77,78,6,0,10,424,148
418,179,418,2,14,80,80,90,110,130,110,3,1,14,400,270,12,7,100,50,50,76,96,70,2,0,16,408,158
682,376,682,5,12,65,125,60,95,60,105,5,0,14,355,179,10,14,40,40,55,40,70,55,3,0,5,215,60
418,248,418,2,14,80,80,90,110,130,110,3,1,14,400,270,1,6,75,90,50,110,80,95,2,0,14,350,175
760,310,760,15,17,72,105,115,54,86,68,6,0,13,960,175,9,12,60,40,60,40,60,35,3,0,4,45,59
356,603,356,6,12,70,85,140,85,70,20,3,0,5,804,165,0,9,75,103,80,70,80,92,5,0,12,205,225
771,469,469,4,12,95,65,65,110,130,60,6,0,10,235,184,9,12,70,60,70,87,78,85,4,0,5,93,158
159,610,610,6,7,90,100,90,125,85,90,1,1,20,600,261,9,12,70,60,75,110,75,90,5,0,11,163,168
688,656,656,12,12,95,110,95,40,95,55,5,0,16,946,172,17,12,165,75,80,40,45,65,5,0,12,316,165
659,581,581,9,16,44,50,91,24,86,10,5,0,6,188,61,12,7,80,115,80,65,55,93,5,0,12,290,220
522,736,522,9,12,65,110,130,60,65,95,4,0,10,255,184,6,12,62,50,58,73,54,72,6,0,6,135,74
728,134,134,12,12,38,36,38,32,36,57,6,0,4,50,47,11,14,65,50,35,115,95,95,1,0,14,406,159
3,380,3,9,13,80,82,83,100,100,80,1,0,20,1000,236,15,0,45,95,50,40,50,75,3,0,7,125,71
335,383,383,5,14,30,40,55,40,55,60,3,0,6,112,56,17,12,95,60,79,100,125,81,3,0,62,1620,189
746,539,539,14,12,62,48,54,63,60,68,6,0,3,35,71,14,12,80,105,105,105,105,80,4,1,3,3,261
50,673,673,9,13,60,65,70,85,75,40,1,0,8,86,138,2,12,66,117,70,40,50,67,5,0,10,360,144
135,129,135,3,12,65,83,57,95,85,105,1,0,11,300,172,17,12,80,92,65,65,80,68,1,0,13,390,158
720,800,800,9,12,61,78,95,56,58,57,6,0,7,290,142,6,17,80,110,120,130,90,70,6,1,17,1950,270
34,505,505,10,12,75,100,110,45,55,65,1,0,10,295,158,13,5,83,106,65,86,65,85,4,0,13,444,172
123,433,123,9,12,65,55,115,100,40,60,1,0,10,350,87,9,12,55,68,64,45,55,31,4,0,4,102,64
561,218,561,17,12,55,55,45,63,45,45,5,0,5,59,62,14,12,190,33,58,33,58,33,2,0,13,285,142
